Horodatage;NOG 2SEP992QD;NOG 2SEP992QD_Qualite;NOG 1SEP992QD;NOG 1SEP992QD_Qualite;NOG 0SEP998QD;NOG 0SEP998QD_Qualite;NOG 0SEP999QD;NOG 0SEP999QD_Qualite;NOG 1SEP991QD;NOG 1SEP991QD_Qualite;NOG 2SEP991QD;NOG 2SEP991QD_Qualite
14/11/2024 22:36;12355,31;GOOD;21198;GOOD;3729,98;GOOD;6984,623;GOOD;27297;GOOD;5138;GOOD
14/11/2024 23:07;12355,31;GOOD;21198;GOOD;3734;GOOD;6984,623;GOOD;27297;GOOD;5138;GOOD
14/11/2024 23:09;12355,31;GOOD;21198;GOOD;3734;GOOD;6985;GOOD;27297;GOOD;5138;GOOD
14/11/2024 23:12;12355,31;GOOD;21198;GOOD;3734;GOOD;6985;GOOD;27297;GOOD;5140;GOOD
21/11/2024 08:23;12355,31;GOOD;21198;GOOD;3734;GOOD;6985;GOOD;27310;GOOD;5140;GOOD
21/11/2024 10:15;12363,07;GOOD;21198;GOOD;3734;GOOD;6985;GOOD;27310;GOOD;5140;GOOD
21/11/2024 22:55;12363,07;GOOD;21198;GOOD;3734;GOOD;6985;GOOD;27310;GOOD;5142;GOOD
21/11/2024 23:31;12363,07;GOOD;21206;GOOD;3734;GOOD;6985;GOOD;27310;GOOD;5142;GOOD
21/11/2024 23:31;12363,07;GOOD;21206;GOOD;3738;GOOD;6985;GOOD;27310;GOOD;5142;GOOD
21/11/2024 23:47;12363,07;GOOD;21206;GOOD;3738;GOOD;6986;GOOD;27310;GOOD;5142;GOOD
28/11/2024 09:00;12363,07;GOOD;21206;GOOD;3738;GOOD;6986;GOOD;27317;GOOD;5142;GOOD
28/11/2024 23:52;12363,07;GOOD;21215;GOOD;3738;GOOD;6986;GOOD;27317;GOOD;5142;GOOD
29/11/2024 01:23;12363,07;GOOD;21215;GOOD;3738;GOOD;6986;GOOD;27317;GOOD;5144;GOOD
29/11/2024 01:50;12363,07;GOOD;21215;GOOD;3738;GOOD;6987,829;GOOD;27317;GOOD;5144;GOOD
29/11/2024 01:53;12363,07;GOOD;21215;GOOD;3741;GOOD;6987,829;GOOD;27317;GOOD;5144;GOOD
05/12/2024 08:25;12363,07;GOOD;21215;GOOD;3741;GOOD;6987,829;GOOD;27323;GOOD;5144;GOOD
05/12/2024 10:15;12373,41;GOOD;21215;GOOD;3741;GOOD;6987,829;GOOD;27323;GOOD;5144;GOOD
05/12/2024 23:18;12373,41;GOOD;21223;GOOD;3741;GOOD;6987,829;GOOD;27323;GOOD;5144;GOOD
05/12/2024 23:19;12373,41;GOOD;21223;GOOD;3741;GOOD;6989;GOOD;27323;GOOD;5144;GOOD
05/12/2024 23:19;12373,41;GOOD;21223;GOOD;3744;GOOD;6989;GOOD;27323;GOOD;5144;GOOD
06/12/2024 00:20;12373,41;GOOD;21223;GOOD;3744;GOOD;6989;GOOD;27323;GOOD;5145;GOOD
12/12/2024 09:23;12377,59;GOOD;21223;GOOD;3744;GOOD;6989;GOOD;27323;GOOD;5145;GOOD
12/12/2024 23:43;12377,59;GOOD;21231;GOOD;3744;GOOD;6989;GOOD;27323;GOOD;5145;GOOD
13/12/2024 00:04;12377,59;GOOD;21231;GOOD;3744;GOOD;6989;GOOD;27323;GOOD;5147;GOOD
19/12/2024 08:38;12381,4;GOOD;21231;GOOD;3744;GOOD;6989;GOOD;27323;GOOD;5147;GOOD
19/12/2024 09:15;12381,4;GOOD;21231;GOOD;3744;GOOD;6989;GOOD;27332;GOOD;5147;GOOD
19/12/2024 22:48;12381,4;GOOD;21231;GOOD;3748;GOOD;6989;GOOD;27332;GOOD;5147;GOOD
19/12/2024 23:06;12381,4;GOOD;21231;GOOD;3748;GOOD;6994;GOOD;27332;GOOD;5147;GOOD
20/12/2024 00:19;12381,4;GOOD;21231;GOOD;3748;GOOD;6994;GOOD;27332;GOOD;5148;GOOD
20/12/2024 03:52;12381,4;GOOD;21239;GOOD;3748;GOOD;6994;GOOD;27332;GOOD;5148;GOOD
26/12/2024 06:05;12384,7;GOOD;21239;GOOD;3748;GOOD;6994;GOOD;27332;GOOD;5148;GOOD
26/12/2024 08:31;12384,7;GOOD;21239;GOOD;3748;GOOD;6994;GOOD;27335;GOOD;5148;GOOD
26/12/2024 23:55;12384,7;GOOD;21239;GOOD;3748;GOOD;6994;GOOD;27335;GOOD;5149;GOOD
27/12/2024 00:47;12384,7;GOOD;21244,57;GOOD;3748;GOOD;6994;GOOD;27335;GOOD;5149;GOOD
02/01/2025 07:48;12387,2;GOOD;21244,57;GOOD;3748;GOOD;6994;GOOD;27335;GOOD;5149;GOOD
02/01/2025 08:38;12387,2;GOOD;21244,57;GOOD;3748;GOOD;6994;GOOD;27337;GOOD;5149;GOOD
02/01/2025 22:54;12387,2;GOOD;21248;GOOD;3748;GOOD;6994;GOOD;27337;GOOD;5149;GOOD
02/01/2025 23:02;12387,2;GOOD;21248;GOOD;3748;GOOD;6994;GOOD;27337;GOOD;5150;GOOD
03/01/2025 01:13;12387,2;GOOD;21248;GOOD;3748;GOOD;6995;GOOD;27337;GOOD;5150;GOOD
09/01/2025 08:58;12391,5;GOOD;21248;GOOD;3748;GOOD;6995;GOOD;27337;GOOD;5150;GOOD
09/01/2025 23:21;12391,5;GOOD;21254;GOOD;3748;GOOD;6995;GOOD;27337;GOOD;5150;GOOD
10/01/2025 00:23;12391,5;GOOD;21254;GOOD;3748;GOOD;6995;GOOD;27337;GOOD;5151;GOOD
10/01/2025 01:53;12391,5;GOOD;21254;GOOD;3748;GOOD;6996;GOOD;27337;GOOD;5151;GOOD
10/01/2025 01:53;12391,5;GOOD;21254;GOOD;3750;GOOD;6996;GOOD;27337;GOOD;5151;GOOD
16/01/2025 06:25;12391,5;GOOD;21254;GOOD;3750;GOOD;6996;GOOD;27347;GOOD;5151;GOOD
16/01/2025 08:52;12393,4;GOOD;21254;GOOD;3750;GOOD;6996;GOOD;27347;GOOD;5151;GOOD
17/01/2025 01:05;12393,4;GOOD;21261;GOOD;3750;GOOD;6996;GOOD;27347;GOOD;5151;GOOD
23/01/2025 08:13;12399,7;GOOD;21261;GOOD;3750;GOOD;6996;GOOD;27347;GOOD;5151;GOOD
23/01/2025 10:47;12399,7;GOOD;21261;GOOD;3750;GOOD;6996;GOOD;27352;GOOD;5151;GOOD
24/01/2025 00:59;12399,7;GOOD;21261;GOOD;3750;GOOD;6996;GOOD;27352;GOOD;5153;GOOD
24/01/2025 01:31;12399,7;GOOD;21261;GOOD;3750;GOOD;6997;GOOD;27352;GOOD;5153;GOOD
24/01/2025 02:06;12399,7;GOOD;21268;GOOD;3750;GOOD;6997;GOOD;27352;GOOD;5153;GOOD
30/01/2025 07:43;12402,1;GOOD;21268;GOOD;3750;GOOD;6997;GOOD;27352;GOOD;5153;GOOD
30/01/2025 08:47;12402,1;GOOD;21268;GOOD;3750;GOOD;6997;GOOD;27356;GOOD;5153;GOOD
30/01/2025 23:57;12402,1;GOOD;21274;GOOD;3750;GOOD;6997;GOOD;27356;GOOD;5153;GOOD
31/01/2025 01:28;12402,1;GOOD;21274;GOOD;3750;GOOD;7001;GOOD;27356;GOOD;5153;GOOD
31/01/2025 01:30;12402,1;GOOD;21274;GOOD;3757;GOOD;7001;GOOD;27356;GOOD;5153;GOOD
31/01/2025 02:14;12402,1;GOOD;21274;GOOD;3757;GOOD;7001;GOOD;27356;GOOD;5154;GOOD
06/02/2025 08:24;12409,14;GOOD;21274;GOOD;3757;GOOD;7001;GOOD;27356;GOOD;5154;GOOD
06/02/2025 11:01;12409,14;GOOD;21274;GOOD;3757;GOOD;7001;GOOD;27369;GOOD;5154;GOOD
06/02/2025 23:59;12409,14;GOOD;21281;GOOD;3757;GOOD;7001;GOOD;27369;GOOD;5154;GOOD
13/02/2025 08:38;12413,9;GOOD;21281;GOOD;3757;GOOD;7001;GOOD;27369;GOOD;5154;GOOD
13/02/2025 08:41;12413,9;GOOD;21281;GOOD;3757;GOOD;7001;GOOD;27377;GOOD;5154;GOOD
13/02/2025 23:27;12413,9;GOOD;21288;GOOD;3757;GOOD;7001;GOOD;27377;GOOD;5154;GOOD
13/02/2025 23:35;12413,9;GOOD;21288;GOOD;3757;GOOD;7001;GOOD;27377;GOOD;5158;GOOD
20/02/2025 07:50;12417,88;GOOD;21288;GOOD;3757;GOOD;7001;GOOD;27377;GOOD;5158;GOOD
20/02/2025 11:22;12417,88;GOOD;21288;GOOD;3757;GOOD;7001;GOOD;27384;GOOD;5158;GOOD
20/02/2025 23:15;12417,88;GOOD;21295;GOOD;3757;GOOD;7001;GOOD;27384;GOOD;5158;GOOD
27/02/2025 10:28;12422,07;GOOD;21295;GOOD;3757;GOOD;7001;GOOD;27384;GOOD;5158;GOOD
28/02/2025 00:41;12422,07;GOOD;21303;GOOD;3757;GOOD;7001;GOOD;27384;GOOD;5158;GOOD
06/03/2025 09:14;12426;GOOD;21303;GOOD;3757;GOOD;7001;GOOD;27384;GOOD;5158;GOOD
06/03/2025 10:09;12426;GOOD;21303;GOOD;3757;GOOD;7001;GOOD;27405;GOOD;5158;GOOD
07/03/2025 00:27;12426;GOOD;21309;GOOD;3757;GOOD;7001;GOOD;27405;GOOD;5158;GOOD
07/03/2025 02:10;12426;GOOD;21309;GOOD;3757;GOOD;7005;GOOD;27405;GOOD;5158;GOOD
07/03/2025 02:12;12426;GOOD;21309;GOOD;3768;GOOD;7005;GOOD;27405;GOOD;5158;GOOD
13/03/2025 07:44;12426;GOOD;21309;GOOD;3768;GOOD;7005;GOOD;27409;GOOD;5158;GOOD
13/03/2025 08:01;12430;GOOD;21309;GOOD;3768;GOOD;7005;GOOD;27409;GOOD;5158;GOOD
13/03/2025 23:31;12430;GOOD;21317;GOOD;3768;GOOD;7005;GOOD;27409;GOOD;5158;GOOD
20/03/2025 08:40;12430;GOOD;21317;GOOD;3768;GOOD;7005;GOOD;27425;GOOD;5158;GOOD
20/03/2025 10:04;12435;GOOD;21317;GOOD;3768;GOOD;7005;GOOD;27425;GOOD;5158;GOOD
20/03/2025 23:03;12435;GOOD;21324;GOOD;3768;GOOD;7005;GOOD;27425;GOOD;5158;GOOD
21/03/2025 01:15;12435;GOOD;21324;GOOD;3768;GOOD;7009;GOOD;27425;GOOD;5158;GOOD
21/03/2025 01:22;12435;GOOD;21324;GOOD;3771;GOOD;7009;GOOD;27425;GOOD;5158;GOOD
27/03/2025 08:49;12435;GOOD;21324;GOOD;3771;GOOD;7009;GOOD;27436;GOOD;5158;GOOD
27/03/2025 09:17;12439;GOOD;21324;GOOD;3771;GOOD;7009;GOOD;27436;GOOD;5158;GOOD
27/03/2025 22:53;12439;GOOD;21324;GOOD;3772;GOOD;7009;GOOD;27436;GOOD;5158;GOOD
27/03/2025 22:57;12439;GOOD;21332;GOOD;3772;GOOD;7009;GOOD;27436;GOOD;5158;GOOD
27/03/2025 23:23;12439;GOOD;21332;GOOD;3772;GOOD;7009;GOOD;27436;GOOD;5167;GOOD
03/04/2025 06:11;12443;GOOD;21332;GOOD;3772;GOOD;7009;GOOD;27436;GOOD;5167;GOOD
03/04/2025 11:22;12443;GOOD;21332;GOOD;3772;GOOD;7009;GOOD;27495;GOOD;5167;GOOD
04/04/2025 01:52;12443;GOOD;21332;GOOD;3772;GOOD;7009;GOOD;27495;GOOD;5169;GOOD
04/04/2025 02:26;12443;GOOD;21339;GOOD;3772;GOOD;7009;GOOD;27495;GOOD;5169;GOOD
04/04/2025 03:22;12443;GOOD;21339;GOOD;3772;GOOD;7011;GOOD;27495;GOOD;5169;GOOD
04/04/2025 03:25;12443;GOOD;21339;GOOD;3773;GOOD;7011;GOOD;27495;GOOD;5169;GOOD
10/04/2025 07:36;12448;GOOD;21339;GOOD;3773;GOOD;7011;GOOD;27495;GOOD;5169;GOOD
10/04/2025 07:41;12448;GOOD;21339;GOOD;3773;GOOD;7011;GOOD;27574;GOOD;5169;GOOD
10/04/2025 23:04;12448;GOOD;21347;GOOD;3773;GOOD;7011;GOOD;27574;GOOD;5169;GOOD
11/04/2025 00:29;12448;GOOD;21347;GOOD;3773;GOOD;7011;GOOD;27574;GOOD;5171;GOOD
11/04/2025 01:05;12448;GOOD;21347;GOOD;3773;GOOD;7013;GOOD;27574;GOOD;5171;GOOD
11/04/2025 01:07;12448;GOOD;21347;GOOD;3779;GOOD;7013;GOOD;27574;GOOD;5171;GOOD
17/04/2025 07:57;12448;GOOD;21347;GOOD;3779;GOOD;7013;GOOD;27684;GOOD;5171;GOOD
17/04/2025 09:42;12452;GOOD;21347;GOOD;3779;GOOD;7013;GOOD;27684;GOOD;5171;GOOD
17/04/2025 23:39;12452;GOOD;21347;GOOD;3779;GOOD;7013;GOOD;27684;GOOD;5172;GOOD
18/04/2025 00:21;12452;GOOD;21356;GOOD;3779;GOOD;7013;GOOD;27684;GOOD;5172;GOOD
18/04/2025 01:43;12452;GOOD;21356;GOOD;3779;GOOD;7014,718;GOOD;27684;GOOD;5172;GOOD
18/04/2025 01:54;12452;GOOD;21356;GOOD;3781,41;GOOD;7014,718;GOOD;27684;GOOD;5172;GOOD
24/04/2025 08:59;12452;GOOD;21356;GOOD;3781,41;GOOD;7014,718;GOOD;27705;GOOD;5172;GOOD
24/04/2025 09:12;12456;GOOD;21356;GOOD;3781,41;GOOD;7014,718;GOOD;27705;GOOD;5172;GOOD
24/04/2025 23:37;12456;GOOD;21376;GOOD;3781,41;GOOD;7014,718;GOOD;27705;GOOD;5172;GOOD
25/04/2025 00:12;12456;GOOD;21376;GOOD;3781,41;GOOD;7014,718;GOOD;27705;GOOD;5173;GOOD
25/04/2025 04:43;12456;GOOD;21376;GOOD;3781,41;GOOD;7016,445;GOOD;27705;GOOD;5173;GOOD
25/04/2025 04:46;12456;GOOD;21376;GOOD;3783,5;GOOD;7016,445;GOOD;27705;GOOD;5173;GOOD
01/05/2025 10:21;12456;GOOD;21376;GOOD;3783,5;GOOD;7016,445;GOOD;27737;GOOD;5173;GOOD
01/05/2025 11:07;12460;GOOD;21376;GOOD;3783,5;GOOD;7016,445;GOOD;27737;GOOD;5173;GOOD
01/05/2025 22:57;12460;GOOD;21376;GOOD;3783,5;GOOD;7016,445;GOOD;27737;GOOD;5174;GOOD
02/05/2025 01:19;12460;GOOD;21398;GOOD;3783,5;GOOD;7016,445;GOOD;27737;GOOD;5174;GOOD
08/05/2025 07:43;12460;GOOD;21398;GOOD;3783,5;GOOD;7016,445;GOOD;27758;GOOD;5174;GOOD
08/05/2025 09:54;12464;GOOD;21398;GOOD;3783,5;GOOD;7016,445;GOOD;27758;GOOD;5174;GOOD
09/05/2025 00:08;12464;GOOD;21412;GOOD;3783,5;GOOD;7016,445;GOOD;27758;GOOD;5174;GOOD
09/05/2025 02:53;12464;GOOD;21412;GOOD;3783,5;GOOD;7017,823;GOOD;27758;GOOD;5174;GOOD
09/05/2025 02:53;12464;GOOD;21412;GOOD;3787,5;GOOD;7017,823;GOOD;27758;GOOD;5174;GOOD
15/05/2025 08:21;12464;GOOD;21412;GOOD;3787,5;GOOD;7017,823;GOOD;27767;GOOD;5174;GOOD
15/05/2025 09:25;12467;GOOD;21412;GOOD;3787,5;GOOD;7017,823;GOOD;27767;GOOD;5174;GOOD
15/05/2025 22:24;12467;GOOD;21435,78;GOOD;3787,5;GOOD;7017,823;GOOD;27767;GOOD;5174;GOOD
16/05/2025 01:09;12467;GOOD;21435,78;GOOD;3790,11;GOOD;7017,823;GOOD;27767;GOOD;5174;GOOD
16/05/2025 02:34;12467;GOOD;21435,78;GOOD;3790,11;GOOD;7019,912;GOOD;27767;GOOD;5174;GOOD
22/05/2025 06:02;12472;GOOD;21435,78;GOOD;3790,11;GOOD;7019,912;GOOD;27767;GOOD;5174;GOOD
22/05/2025 08:27;12472;GOOD;21435,78;GOOD;3790,11;GOOD;7019,912;GOOD;27778;GOOD;5174;GOOD
22/05/2025 22:39;12472;GOOD;21435,78;GOOD;3790,11;GOOD;7019,912;GOOD;27778;GOOD;5177;GOOD
22/05/2025 23:37;12472;GOOD;21450,64;GOOD;3790,11;GOOD;7019,912;GOOD;27778;GOOD;5177;GOOD
29/05/2025 06:11;12472;GOOD;21450,64;GOOD;3790,11;GOOD;7019,912;GOOD;27785;GOOD;5177;GOOD
29/05/2025 07:53;12475;GOOD;21450,64;GOOD;3790,11;GOOD;7019,912;GOOD;27785;GOOD;5177;GOOD
29/05/2025 23:47;12475;GOOD;21465,98;GOOD;3790,11;GOOD;7019,912;GOOD;27785;GOOD;5177;GOOD
30/05/2025 03:14;12475;GOOD;21465,98;GOOD;3790,11;GOOD;7025;GOOD;27785;GOOD;5177;GOOD
30/05/2025 03:17;12475;GOOD;21465,98;GOOD;3795,9;GOOD;7025;GOOD;27785;GOOD;5177;GOOD
05/06/2025 08:34;12475;GOOD;21465,98;GOOD;3795,9;GOOD;7025;GOOD;27793;GOOD;5177;GOOD
05/06/2025 09:12;12479;GOOD;21465,98;GOOD;3795,9;GOOD;7025;GOOD;27793;GOOD;5177;GOOD
05/06/2025 22:33;12479;GOOD;21465,98;GOOD;3795,9;GOOD;7030;GOOD;27793;GOOD;5177;GOOD
05/06/2025 22:36;12479;GOOD;21465,98;GOOD;3797;GOOD;7030;GOOD;27793;GOOD;5177;GOOD
05/06/2025 23:09;12479;GOOD;21482;GOOD;3797;GOOD;7030;GOOD;27793;GOOD;5177;GOOD
12/06/2025 10:27;12483;GOOD;21482;GOOD;3797;GOOD;7030;GOOD;27793;GOOD;5177;GOOD
12/06/2025 23:04;12483;GOOD;21482;GOOD;3797;GOOD;7032;GOOD;27793;GOOD;5177;GOOD
12/06/2025 23:07;12483;GOOD;21482;GOOD;3799;GOOD;7032;GOOD;27793;GOOD;5177;GOOD
13/06/2025 00:56;12483;GOOD;21496;GOOD;3799;GOOD;7032;GOOD;27793;GOOD;5177;GOOD
19/06/2025 07:26;12485;GOOD;21496;GOOD;3799;GOOD;7032;GOOD;27793;GOOD;5177;GOOD
19/06/2025 09:34;12485;GOOD;21496;GOOD;3799;GOOD;7032;GOOD;27806;GOOD;5177;GOOD
19/06/2025 22:46;12485;GOOD;21507;GOOD;3799;GOOD;7032;GOOD;27806;GOOD;5177;GOOD
19/06/2025 23:47;12485;GOOD;21507;GOOD;3799;GOOD;7035;GOOD;27806;GOOD;5177;GOOD
19/06/2025 23:47;12485;GOOD;21507;GOOD;3803;GOOD;7035;GOOD;27806;GOOD;5177;GOOD
26/06/2025 07:33;12485;GOOD;21507;GOOD;3803;GOOD;7035;GOOD;27812;GOOD;5177;GOOD
26/06/2025 11:17;12490;GOOD;21507;GOOD;3803;GOOD;7035;GOOD;27812;GOOD;5177;GOOD
26/06/2025 22:01;12490;GOOD;21515;GOOD;3803;GOOD;7035;GOOD;27812;GOOD;5177;GOOD
26/06/2025 23:41;12490;GOOD;21515;GOOD;3803;GOOD;7039;GOOD;27812;GOOD;5177;GOOD
26/06/2025 23:43;12490;GOOD;21515;GOOD;3823;GOOD;7039;GOOD;27812;GOOD;5177;GOOD
27/06/2025 00:12;12490;GOOD;21515;GOOD;3823;GOOD;7039;GOOD;27812;GOOD;5183,29;GOOD
27/06/2025 08:57;12490;GOOD;21515;GOOD;3823,7;GOOD;7039;GOOD;27812;GOOD;5183,29;GOOD
27/06/2025 09:00;12490;GOOD;21515;GOOD;3823,7;GOOD;7039,331;GOOD;27812;GOOD;5183,29;GOOD
03/07/2025 08:19;12490;GOOD;21515;GOOD;3823,7;GOOD;7039,331;GOOD;27820;GOOD;5183,29;GOOD
03/07/2025 08:50;12494;GOOD;21515;GOOD;3823,7;GOOD;7039,331;GOOD;27820;GOOD;5183,29;GOOD
03/07/2025 21:06;12494;GOOD;21515;GOOD;3823,7;GOOD;7039,331;GOOD;27820;GOOD;5183,91;GOOD
03/07/2025 22:52;12494;GOOD;21522;GOOD;3823,7;GOOD;7039,331;GOOD;27820;GOOD;5183,91;GOOD
04/07/2025 02:23;12494;GOOD;21522;GOOD;3823,7;GOOD;7041,37;GOOD;27820;GOOD;5183,91;GOOD
04/07/2025 02:28;12494;GOOD;21522;GOOD;3833,7;GOOD;7041,37;GOOD;27820;GOOD;5183,91;GOOD
10/07/2025 06:03;12498;GOOD;21522;GOOD;3833,7;GOOD;7041,37;GOOD;27820;GOOD;5183,91;GOOD
10/07/2025 07:49;12498;GOOD;21522;GOOD;3833,7;GOOD;7041,37;GOOD;27831;GOOD;5183,91;GOOD
10/07/2025 23:57;12498;GOOD;21522;GOOD;3833,7;GOOD;7041,37;GOOD;27831;GOOD;5185,55;GOOD
11/07/2025 01:20;12498;GOOD;21529;GOOD;3833,7;GOOD;7041,37;GOOD;27831;GOOD;5185,55;GOOD
11/07/2025 03:10;12498;GOOD;21529;GOOD;3833,7;GOOD;7042,88;GOOD;27831;GOOD;5185,55;GOOD
11/07/2025 03:17;12498;GOOD;21529;GOOD;3835,5;GOOD;7042,88;GOOD;27831;GOOD;5185,55;GOOD
17/07/2025 07:24;12502;GOOD;21529;GOOD;3835,5;GOOD;7042,88;GOOD;27831;GOOD;5185,55;GOOD
17/07/2025 21:29;12502;GOOD;21529;GOOD;3835,5;GOOD;7043,82;GOOD;27831;GOOD;5185,55;GOOD
17/07/2025 21:31;12502;GOOD;21529;GOOD;3840,7;GOOD;7043,82;GOOD;27831;GOOD;5185,55;GOOD
18/07/2025 01:03;12502;GOOD;21529;GOOD;3840,7;GOOD;7043,82;GOOD;27831;GOOD;5186,13;GOOD
18/07/2025 01:12;12502;GOOD;21535;GOOD;3840,7;GOOD;7043,82;GOOD;27831;GOOD;5186,13;GOOD
24/07/2025 08:26;12502;GOOD;21535;GOOD;3840,7;GOOD;7043,82;GOOD;27849;GOOD;5186,13;GOOD
24/07/2025 10:45;12506;GOOD;21535;GOOD;3840,7;GOOD;7043,82;GOOD;27849;GOOD;5186,13;GOOD
25/07/2025 01:22;12506;GOOD;21541;GOOD;3840,7;GOOD;7043,82;GOOD;27849;GOOD;5186,13;GOOD
25/07/2025 02:20;12506;GOOD;21541;GOOD;3840,7;GOOD;7048,17;GOOD;27849;GOOD;5186,13;GOOD
25/07/2025 02:27;12506;GOOD;21541;GOOD;3842,1;GOOD;7048,17;GOOD;27849;GOOD;5186,13;GOOD
31/07/2025 07:58;12509;GOOD;21541;GOOD;3842,1;GOOD;7048,17;GOOD;27849;GOOD;5186,13;GOOD
31/07/2025 10:00;12509;GOOD;21541;GOOD;3842,1;GOOD;7048,17;GOOD;27865;GOOD;5186,13;GOOD
31/07/2025 23:11;12509;GOOD;21548;GOOD;3842,1;GOOD;7048,17;GOOD;27865;GOOD;5186,13;GOOD
01/08/2025 04:13;12509;GOOD;21548;GOOD;3842,1;GOOD;7049,06;GOOD;27865;GOOD;5186,13;GOOD
01/08/2025 04:16;12509;GOOD;21548;GOOD;3844;GOOD;7049,06;GOOD;27865;GOOD;5186,13;GOOD
07/08/2025 08:14;12509;GOOD;21548;GOOD;3844;GOOD;7049,06;GOOD;27874;GOOD;5186,13;GOOD
07/08/2025 09:28;12513;GOOD;21548;GOOD;3844;GOOD;7049,06;GOOD;27874;GOOD;5186,13;GOOD
07/08/2025 22:29;12513;GOOD;21548;GOOD;3846;GOOD;7049,06;GOOD;27874;GOOD;5186,13;GOOD
07/08/2025 22:34;12513;GOOD;21555;GOOD;3846;GOOD;7049,06;GOOD;27874;GOOD;5186,13;GOOD
07/08/2025 22:59;12513;GOOD;21555;GOOD;3846;GOOD;7052;GOOD;27874;GOOD;5186,13;GOOD
08/08/2025 00:00;12513;GOOD;21555;GOOD;3846;GOOD;7052;GOOD;27874;GOOD;5188;GOOD
14/08/2025 06:09;12517;GOOD;21555;GOOD;3846;GOOD;7052;GOOD;27874;GOOD;5188;GOOD
14/08/2025 08:27;12517;GOOD;21555;GOOD;3846;GOOD;7052;GOOD;27882;GOOD;5188;GOOD
14/08/2025 23:29;12517;GOOD;21561;GOOD;3846;GOOD;7052;GOOD;27882;GOOD;5188;GOOD
14/08/2025 23:36;12517;GOOD;21561;GOOD;3846;GOOD;7058;GOOD;27882;GOOD;5188;GOOD
14/08/2025 23:41;12517;GOOD;21561;GOOD;3848;GOOD;7058;GOOD;27882;GOOD;5188;GOOD
15/08/2025 00:38;12517;GOOD;21561;GOOD;3848;GOOD;7058;GOOD;27882;GOOD;5189;GOOD
21/08/2025 08:08;12520;GOOD;21561;GOOD;3848;GOOD;7058;GOOD;27882;GOOD;5189;GOOD
21/08/2025 08:40;12520;GOOD;21561;GOOD;3848;GOOD;7058;GOOD;27886;GOOD;5189;GOOD
21/08/2025 22:18;12520;GOOD;21561;GOOD;3848;GOOD;7058;GOOD;27886;GOOD;5190;GOOD
21/08/2025 23:40;12520;GOOD;21561;GOOD;3849;GOOD;7058;GOOD;27886;GOOD;5190;GOOD
21/08/2025 23:41;12520;GOOD;21561;GOOD;3849;GOOD;7071;GOOD;27886;GOOD;5190;GOOD
28/08/2025 08:21;12520;GOOD;21561;GOOD;3849;GOOD;7071;GOOD;27895;GOOD;5190;GOOD
29/08/2025 00:22;12520;GOOD;21561;GOOD;3851;GOOD;7071;GOOD;27895;GOOD;5190;GOOD
29/08/2025 00:31;12520;GOOD;21561;GOOD;3851;GOOD;7075;GOOD;27895;GOOD;5190;GOOD
29/08/2025 02:59;12520;GOOD;21571;GOOD;3851;GOOD;7075;GOOD;27895;GOOD;5190;GOOD
04/09/2025 09:32;12520;GOOD;21571;GOOD;3851;GOOD;7075;GOOD;27903;GOOD;5190;GOOD
04/09/2025 09:43;12527;GOOD;21571;GOOD;3851;GOOD;7075;GOOD;27903;GOOD;5190;GOOD
04/09/2025 23:40;12527;GOOD;21576;GOOD;3851;GOOD;7075;GOOD;27903;GOOD;5190;GOOD
05/09/2025 01:06;12527;GOOD;21576;GOOD;3851;GOOD;7076,8;GOOD;27903;GOOD;5190;GOOD
05/09/2025 01:15;12527;GOOD;21576;GOOD;3853;GOOD;7076,8;GOOD;27903;GOOD;5190;GOOD
11/09/2025 09:30;12527;GOOD;21576;GOOD;3853;GOOD;7076,8;GOOD;27908;GOOD;5190;GOOD
11/09/2025 09:44;12531;GOOD;21576;GOOD;3853;GOOD;7076,8;GOOD;27908;GOOD;5190;GOOD
11/09/2025 22:44;12531;GOOD;21581;GOOD;3853;GOOD;7076,8;GOOD;27908;GOOD;5190;GOOD
12/09/2025 02:49;12531;GOOD;21581;GOOD;3853;GOOD;7077,366;GOOD;27908;GOOD;5190;GOOD
12/09/2025 02:51;12531;GOOD;21581;GOOD;3855,83;GOOD;7077,366;GOOD;27908;GOOD;5190;GOOD
18/09/2025 09:15;12531;GOOD;21581;GOOD;3855,83;GOOD;7077,366;GOOD;27915;GOOD;5190;GOOD
18/09/2025 09:48;12534;GOOD;21581;GOOD;3855,83;GOOD;7077,366;GOOD;27915;GOOD;5190;GOOD
18/09/2025 22:29;12534;GOOD;21581;GOOD;3855,83;GOOD;7077,965;GOOD;27915;GOOD;5190;GOOD
18/09/2025 22:31;12534;GOOD;21581;GOOD;3858;GOOD;7077,965;GOOD;27915;GOOD;5190;GOOD
18/09/2025 23:02;12534;GOOD;21588;GOOD;3858;GOOD;7077,965;GOOD;27915;GOOD;5190;GOOD
25/09/2025 08:37;12537;GOOD;21588;GOOD;3858;GOOD;7077,965;GOOD;27915;GOOD;5190;GOOD
25/09/2025 09:52;12537;GOOD;21588;GOOD;3858;GOOD;7077,965;GOOD;27922;GOOD;5190;GOOD
25/09/2025 23:02;12537;GOOD;21595;GOOD;3858;GOOD;7077,965;GOOD;27922;GOOD;5190;GOOD
25/09/2025 23:58;12537;GOOD;21595;GOOD;3858;GOOD;7077,965;GOOD;27922;GOOD;5193;GOOD
